,Ticker,2018-03-23
0,XL,27.34
1,MU,16.51
2,NRG,12.76
3,ADSK,11.29
4,MCHP,10.39
5,RRC,8.92
6,MPC,6.69
7,STX,5.61
8,NFLX,5.25
9,WYNN,5.24
